"","subject","block","trial","first_trial_in_block","choice","selected_offer","unchosen","offer1","offer2","expval_ch","expval_unch","reward","1","2","arm_1","arm_2","arm_3","arm_4","arm_5","arm_6","arm_7","arm_8"
"44216",17,3,44,0,1,0,2,1,2,0.474255810828998,0.257051006962067,0,0.748906885518616,0.0246212842823792,0.474255810828998,0.257051006962067,0.152165495872744,0.61525680451438,0.202808828675431,0.324909043121206,0.828286756643229,0.698494201978918
"45216",17,3,45,0,1,0,2,1,2,0.464383897343939,0.265459976754083,0,0.326601406517459,0.0246212842823792,0.464383897343939,0.265459976754083,0.15,0.622334626140234,0.180097725267326,0.292150606243424,0.822850426470934,0.686431394661591
"46216",17,3,46,0,1,0,2,1,2,0.505287142184783,0.26792223886222,1,0.14243223129844,0.0246212842823792,0.505287142184783,0.26792223886222,0.15,0.587445497382546,0.169576624111529,0.280416555299284,0.810598735824295,0.711568602446922
"47216",17,3,47,0,1,0,2,1,2,0.493246313399281,0.244382179906535,0,0.626011130545273,0.0246212842823792,0.493246313399281,0.244382179906535,0.153710833840197,0.549036081234989,0.158807637802096,0.251835170534552,0.786027423875474,0.689238621746002
"48216",17,3,48,0,2,1,1,1,2,0.210305743957811,0.492159833349986,0,0.27300605680783,0.0246212842823792,0.492159833349986,0.210305743957811,0.181530498499688,0.50766303781306,0.153821849865887,0.23448598954417,0.791655906481603,0.678949487318068
"49216",17,3,49,0,1,0,2,1,2,0.48926069555514,0.202600843346348,0,0.27300605680783,0.0107374444438745,0.48926069555514,0.202600843346348,0.189658203977222,0.51236478578197,0.15,0.220728609831729,0.773440949372855,0.665817882043857
"50216",17,3,50,0,1,0,2,1,2,0.454717755219347,0.187908622875618,0,0.119059076455782,0.0107374444438745,0.454717755219347,0.187908622875618,0.185124756019971,0.490788452249989,0.15,0.245885842490996,0.778053057082661,0.663879975211626
"11316",17,4,1,1,2,1,1,1,2,0.310153010161594,0.343426165007986,1,0.5,0.5,0.343426165007986,0.310153010161594,0.17885999022983,0.818565780832432,0.165576427499764,0.252415430149995,0.805537147982977,0.505326561722904
"21416",17,4,2,0,1,0,2,1,2,0.351079743292266,0.309464882088994,0,0.5,0.781947921141566,0.351079743292266,0.309464882088994,0.176225438747821,0.798079142222094,0.167200056387336,0.278816614321752,0.778888282691043,0.492567712484823
"31416",17,4,3,0,2,1,1,1,2,0.327731967063567,0.361793298252513,1,0.218052078858434,0.781947921141566,0.361793298252513,0.327731967063567,0.167332408674935,0.75612889180947,0.16591466579125,0.278047893431678,0.777241534016023,0.470919912653677
"41416",17,4,4,0,2,1,1,1,2,0.337850295022544,0.393390715979359,1,0.218052078858434,0.904906581811031,0.393390715979359,0.337850295022544,0.157946662796358,0.74159303034758,0.220782393695695,0.265236536416798,0.772861547640018,0.459021314897057
"5416",17,4,5,0,2,1,1,1,2,0.351328294783245,0.412716425886633,1,0.218052078858434,0.958529364956282,0.412716425886633,0.351328294783245,0.15,0.731011803382797,0.24123320576566,0.28137971096267,0.787028186493098,0.443589602641674
"6316",17,4,6,0,2,1,1,1,2,0.311845632244704,0.423824932482791,0,0.218052078858434,0.981914483634276,0.423824932482791,0.311845632244704,0.15,0.742675776863477,0.239671902494795,0.298492162077823,0.777501988857907,0.500361225171737
"7316",17,4,7,0,2,1,1,1,2,0.310554326520922,0.428699497001691,0,0.218052078858434,0.428216988835319,0.428699497001691,0.310554326520922,0.150828496120609,0.743547185077724,0.24896023699721,0.288199292615435,0.755023271218192,0.535959794397911
"8316",17,4,8,0,1,0,2,1,2,0.423493761382353,0.30796624258621,0,0.218052078858434,0.18674720923608,0.423493761382353,0.30796624258621,0.15,0.730911925479861,0.276333816685759,0.288538781037651,0.763499378262345,0.58692691897618
"9316",17,4,9,0,2,1,1,1,2,0.315757112905267,0.434366220932882,1,0.0950934181889692,0.18674720923608,0.434366220932882,0.315757112905267,0.159877959847856,0.696956649563261,0.24862222890065,0.279996579406945,0.763598376698687,0.611839954360518
"10316",17,4,10,0,2,1,1,1,2,0.342893451941516,0.434795913399388,1,0.0950934181889692,0.645337076673009,0.434795913399388,0.342893451941516,0.171249213992162,0.687783929908697,0.259488024698049,0.311336249540982,0.764532850657272,0.651611851267403
"11416",17,4,11,0,2,1,1,1,2,0.323881163065407,0.407335179320723,0,0.0950934181889692,0.84533002454908,0.407335179320723,0.323881163065407,0.15,0.704489865827401,0.251862467462847,0.321559013702456,0.765415332345602,0.661118041069342
"12316",17,4,12,0,1,0,2,1,2,0.384376370392316,0.305297600491013,0,0.0950934181889692,0.368651938348756,0.384376370392316,0.305297600491013,0.15,0.720096796871703,0.256974419554518,0.344101547732976,0.730093148403322,0.677820990406259
"13316",17,4,13,0,1,0,2,1,2,0.38422233779447,0.321730045824395,0,0.0414706350437183,0.368651938348756,0.38422233779447,0.321730045824395,0.15,0.737217854057704,0.270807357118486,0.342260208041518,0.759947076618873,0.685592774016301
"14316",17,4,14,0,2,1,1,1,2,0.32275516720771,0.414485990214878,0,0.0180855163657244,0.368651938348756,0.414485990214878,0.32275516720771,0.15,0.728173945243916,0.28923762329753,0.314814654081077,0.7909052201706,0.711370645495264
"15316",17,4,15,0,2,1,1,1,2,0.316603368784913,0.428897743837511,0,0.0180855163657244,0.160770643064275,0.428897743837511,0.316603368784913,0.15,0.731718845292778,0.291690106662043,0.325999368901939,0.814883001315449,0.697171358139209
"16316",17,4,16,0,2,1,1,1,2,0.3336744340361,0.406617153972975,0,0.0180855163657244,0.0701127458791447,0.406617153972975,0.3336744340361,0.159188862574431,0.737598379351835,0.3025196685,0.322513867575069,0.801773067340349,0.702165733380605
"17316",17,4,17,0,2,1,1,1,2,0.347446026140912,0.372401260711856,0,0.0180855163657244,0.0305764599868412,0.372401260711856,0.347446026140912,0.15,0.761146439353635,0.282972589265691,0.359715932934137,0.811170789495676,0.664524997319523
"18316",17,4,18,0,2,1,1,1,2,0.32586522912716,0.370836552052269,0,0.0180855163657244,0.0133345213285249,0.370836552052269,0.32586522912716,0.150524501718317,0.79291035351223,0.251344809402079,0.369986535542949,0.807274624361272,0.644237612734548
"19316",17,4,19,0,1,0,2,1,2,0.379449117307464,0.332272444987507,1,0.0180855163657244,0.00581524019253394,0.379449117307464,0.332272444987507,0.16865703971755,0.778500935182015,0.237419318411587,0.376871905575877,0.812462707119051,0.638383421755487
"20316",17,4,20,0,1,0,2,1,2,0.349143661911331,0.34378849748601,0,0.571783011164681,0.00581524019253394,0.349143661911331,0.34378849748601,0.15,0.782583615119169,0.221116739083179,0.389810083254732,0.778664004707416,0.635552595586693
"21516",17,4,21,0,2,1,1,1,2,0.340134141701982,0.339613513406219,0,0.249356948480788,0.00581524019253394,0.339613513406219,0.340134141701982,0.160117943166164,0.745102651057111,0.221069288259067,0.391160779029642,0.776901670981639,0.630125697056538
"22316",17,4,22,0,2,1,1,1,2,0.321783685558765,0.337940080673165,0,0.249356948480788,0.00253605042608629,0.337940080673165,0.321783685558765,0.15,0.755543870143576,0.192751219786351,0.396306214803893,0.752441159294263,0.630891342703773
"23316",17,4,23,0,2,1,1,1,2,0.345611414321188,0.333524192033691,0,0.249356948480788,0.00110598213499586,0.333524192033691,0.345611414321188,0.151273793628217,0.740659441088367,0.220416102707111,0.402395152535804,0.728662933804932,0.651949715677697
"24316",17,4,24,0,1,0,2,1,2,0.373738414486896,0.317813814154586,1,0.249356948480788,0.000482323407432274,0.373738414486896,0.317813814154586,0.162195172598302,0.728827605619493,0.229274213912728,0.40014269451391,0.770122797681409,0.666437627976173
"25316",17,4,25,0,1,0,2,1,2,0.359725846963897,0.300393543831466,0,0.672641444271195,0.000482323407432274,0.359725846963897,0.300393543831466,0.169638643830606,0.734374853669556,0.229101287646861,0.383788132755298,0.772175634803774,0.658658797723474
"26316",17,4,26,0,1,0,2,1,2,0.374504944489893,0.302250209696448,0,0.293341730499347,0.000482323407432274,0.374504944489893,0.302250209696448,0.162209852846004,0.748281820116251,0.191618268807927,0.390591979518926,0.761285187521642,0.635122406647284
"27316",17,4,27,0,1,0,2,1,2,0.388770534188224,0.3070601063806,0,0.127927548302626,0.000482323407432274,0.388770534188224,0.3070601063806,0.164119762760072,0.745869863250756,0.168410750988124,0.387742297020793,0.754536053399272,0.652154628641511
"28316",17,4,28,0,2,1,1,1,2,0.31065894321437,0.422572341799492,0,0.0557897357013006,0.000482323407432274,0.422572341799492,0.31065894321437,0.157366130303736,0.702810580859468,0.182417611836532,0.353173806810619,0.785678905660427,0.674757007606382
"29316",17,4,29,0,1,0,2,1,2,0.421095901075042,0.313189708825783,0,0.0557897357013006,0.000210343243345381,0.421095901075042,0.313189708825783,0.166793091396302,0.678241219573033,0.176433733917909,0.330293369708388,0.756498135955845,0.663227126154403
"30316",17,4,30,0,1,0,2,1,2,0.462074859857702,0.332118933007723,0,0.0243301356972623,0.000210343243345381,0.462074859857702,0.332118933007723,0.155526000130635,0.686227613507816,0.18854675122122,0.340466217917506,0.78199273659307,0.675098636134287
"31516",17,4,31,0,2,1,1,1,2,0.351925795938003,0.468454768721997,1,0.0106104733353917,0.000210343243345381,0.468454768721997,0.351925795938003,0.165300743247506,0.693120859402661,0.174119136814696,0.362203738743191,0.782928504353123,0.672227886733639
"32316",17,4,32,0,2,1,1,1,2,0.373614415833515,0.486502578320034,0,0.0106104733353917,0.563987573846103,0.486502578320034,0.373614415833515,0.206369941522635,0.677774198769021,0.186954487777861,0.357909624704327,0.805470408822109,0.664504352260015
"33316",17,4,33,0,2,1,1,1,2,0.392161779412132,0.508981436626546,0,0.0106104733353917,0.245957325854934,0.508981436626546,0.392161779412132,0.224860977742252,0.603763046524768,0.199115106296351,0.324448843987513,0.808735290299394,0.696517202323436
"34316",17,4,34,0,2,1,1,1,2,0.33926494191366,0.481489798626363,0,0.0106104733353917,0.107263012426259,0.481489798626363,0.33926494191366,0.217976238859567,0.624572299779918,0.182318431639055,0.314425479779346,0.791479583544012,0.720861777172913
"35316",17,4,35,0,2,1,1,1,2,0.346704773591259,0.489938336679932,0,0.0106104733353917,0.0467778456883277,0.489938336679932,0.346704773591259,0.213719019414771,0.626858180162118,0.191486891532087,0.290208896843924,0.815424148295144,0.754569447222746
"36316",17,4,36,0,1,0,2,1,2,0.500153205476069,0.32657401624204,1,0.0106104733353917,0.0204000129937178,0.500153205476069,0.32657401624204,0.206188716365586,0.565760028017977,0.193247444318582,0.287651005504243,0.81692585488046,0.744637725266972
"37316",17,4,37,0,1,0,2,1,2,0.485304545817203,0.3410252730337,0,0.568523113820041,0.0204000129937178,0.485304545817203,0.3410252730337,0.21513324032695,0.555579392323092,0.219685019807236,0.277322572456457,0.791192821170825,0.777600826174105
"38316",17,4,38,0,1,0,2,1,2,0.482363360185325,0.360577797247978,0,0.24793529369506,0.0204000129937178,0.482363360185325,0.360577797247978,0.17607777020409,0.565256797483731,0.248506790419963,0.275966554596776,0.793451198356876,0.764310177257506
"39316",17,4,39,0,2,1,1,1,2,0.34613874511771,0.472854187876148,0,0.108125612425168,0.0204000129937178,0.472854187876148,0.34613874511771,0.185536466171346,0.620231704530961,0.236998551671076,0.269185219811156,0.835842646855568,0.750466036477801
"40316",17,4,40,0,2,1,1,1,2,0.300489431106518,0.481605911669146,0,0.108125612425168,0.00889653048403843,0.481605911669146,0.300489431106518,0.175227499454206,0.64348501327829,0.221415813256024,0.294196783684581,0.843027954711354,0.758019376031157
"41516",17,4,41,0,1,0,2,1,2,0.483331010824918,0.311458432592646,0,0.108125612425168,0.00387981393334402,0.483331010824918,0.311458432592646,0.188747789235385,0.650801648459341,0.20338949993982,0.317962323696559,0.833596243808891,0.729283346526469
"42316",17,4,42,0,1,0,2,1,2,0.471113666406303,0.269860806658116,0,0.0471540291342984,0.00387981393334402,0.471113666406303,0.269860806658116,0.179157440059842,0.627172498178133,0.222564794094221,0.305213950222247,0.85,0.715721526357045
"43316",17,4,43,0,1,0,2,1,2,0.473607707502104,0.268627092374543,0,0.0205640681585698,0.00387981393334402,0.473607707502104,0.268627092374543,0.185431204955051,0.640436199954225,0.226037567344396,0.303165908488232,0.845949491850071,0.710635447272856
"44316",17,4,44,0,2,1,1,1,2,0.257051006962067,0.474255810828998,0,0.00896807562352536,0.00387981393334402,0.474255810828998,0.257051006962067,0.152165495872744,0.61525680451438,0.202808828675431,0.324909043121206,0.828286756643229,0.698494201978918
"45316",17,4,45,0,2,1,1,1,2,0.265459976754083,0.464383897343939,0,0.00896807562352536,0.00169200298749916,0.464383897343939,0.265459976754083,0.15,0.622334626140234,0.180097725267326,0.292150606243424,0.822850426470934,0.686431394661591
"46316",17,4,46,0,2,1,1,1,2,0.26792223886222,0.505287142184783,1,0.00896807562352536,0.000737889537717744,0.505287142184783,0.26792223886222,0.15,0.587445497382546,0.169576624111529,0.280416555299284,0.810598735824295,0.711568602446922
"47316",17,4,47,0,2,1,1,1,2,0.244382179906535,0.493246313399281,1,0.00896807562352536,0.564217638978467,0.493246313399281,0.244382179906535,0.153710833840197,0.549036081234989,0.158807637802096,0.251835170534552,0.786027423875474,0.689238621746002
"48316",17,4,48,0,2,1,1,1,2,0.210305743957811,0.492159833349986,0,0.00896807562352536,0.809953500498837,0.492159833349986,0.210305743957811,0.181530498499688,0.50766303781306,0.153821849865887,0.23448598954417,0.791655906481603,0.678949487318068
"49316",17,4,49,0,2,1,1,1,2,0.202600843346348,0.48926069555514,1,0.00896807562352536,0.353224089124874,0.48926069555514,0.202600843346348,0.189658203977222,0.51236478578197,0.15,0.220728609831729,0.773440949372855,0.665817882043857
"50316",17,4,50,0,2,1,1,1,2,0.187908622875618,0.454717755219347,1,0.00896807562352536,0.717938336156243,0.454717755219347,0.187908622875618,0.185124756019971,0.490788452249989,0.15,0.245885842490996,0.778053057082661,0.663879975211626
"1159",18,1,1,1,2,1,1,1,2,0.310153010161594,0.343426165007986,0,0.5,0.5,0.343426165007986,0.310153010161594,0.17885999022983,0.818565780832432,0.165576427499764,0.252415430149995,0.805537147982977,0.505326561722904
"2168",18,1,2,0,2,1,1,1,2,0.309464882088994,0.351079743292266,0,0.5,0.324901925683325,0.351079743292266,0.309464882088994,0.176225438747821,0.798079142222094,0.167200056387336,0.278816614321752,0.778888282691043,0.492567712484823
"3168",18,1,3,0,1,0,2,1,2,0.361793298252513,0.327731967063567,1,0.5,0.211122522625466,0.361793298252513,0.327731967063567,0.167332408674935,0.75612889180947,0.16591466579125,0.278047893431678,0.777241534016023,0.470919912653677
"4168",18,1,4,0,2,1,1,1,2,0.337850295022544,0.393390715979359,0,0.675098074316675,0.211122522625466,0.393390715979359,0.337850295022544,0.157946662796358,0.74159303034758,0.220782393695695,0.265236536416798,0.772861547640018,0.459021314897057
"555",18,1,5,0,1,0,2,1,2,0.412716425886633,0.351328294783245,0,0.675098074316675,0.137188228312271,0.412716425886633,0.351328294783245,0.15,0.731011803382797,0.24123320576566,0.28137971096267,0.787028186493098,0.443589602641674
"646",18,1,6,0,2,1,1,1,2,0.311845632244704,0.423824932482791,0,0.438681328741185,0.137188228312271,0.423824932482791,0.311845632244704,0.15,0.742675776863477,0.239671902494795,0.298492162077823,0.777501988857907,0.500361225171737
"746",18,1,7,0,1,0,2,1,2,0.428699497001691,0.310554326520922,0,0.438681328741185,0.0891454391194811,0.428699497001691,0.310554326520922,0.150828496120609,0.743547185077724,0.24896023699721,0.288199292615435,0.755023271218192,0.535959794397911
"846",18,1,8,0,2,1,1,1,2,0.30796624258621,0.423493761382353,0,0.285056816938662,0.0891454391194811,0.423493761382353,0.30796624258621,0.15,0.730911925479861,0.276333816685759,0.288538781037651,0.763499378262345,0.58692691897618
"946",18,1,9,0,1,0,2,1,2,0.434366220932882,0.315757112905267,1,0.285056816938662,0.0579270496716101,0.434366220932882,0.315757112905267,0.159877959847856,0.696956649563261,0.24862222890065,0.279996579406945,0.763598376698687,0.611839954360518
"1046",18,1,10,0,1,0,2,1,2,0.434795913399388,0.342893451941516,1,0.53542716613841,0.0579270496716101,0.434795913399388,0.342893451941516,0.171249213992162,0.687783929908697,0.259488024698049,0.311336249540982,0.764532850657272,0.651611851267403
"1160",18,1,11,0,1,0,2,1,2,0.407335179320723,0.323881163065407,0,0.698118783316419,0.0579270496716101,0.407335179320723,0.323881163065407,0.15,0.704489865827401,0.251862467462847,0.321559013702456,0.765415332345602,0.661118041069342
"1246",18,1,12,0,1,0,2,1,2,0.384376370392316,0.305297600491013,0,0.45364027411041,0.0579270496716101,0.384376370392316,0.305297600491013,0.15,0.720096796871703,0.256974419554518,0.344101547732976,0.730093148403322,0.677820990406259
"1346",18,1,13,0,1,0,2,1,2,0.38422233779447,0.321730045824395,1,0.294777197251967,0.0579270496716101,0.38422233779447,0.321730045824395,0.15,0.737217854057704,0.270807357118486,0.342260208041518,0.759947076618873,0.685592774016301
"1446",18,1,14,0,1,0,2,1,2,0.414485990214878,0.32275516720771,1,0.541743506702745,0.0579270496716101,0.414485990214878,0.32275516720771,0.15,0.728173945243916,0.28923762329753,0.314814654081077,0.7909052201706,0.711370645495264
"1546",18,1,15,0,2,1,1,1,2,0.316603368784913,0.428897743837511,0,0.702223165741668,0.0579270496716101,0.428897743837511,0.316603368784913,0.15,0.731718845292778,0.291690106662043,0.325999368901939,0.814883001315449,0.697171358139209
"1646",18,1,16,0,1,0,2,1,2,0.406617153972975,0.3336744340361,0,0.702223165741668,0.0376412199749195,0.406617153972975,0.3336744340361,0.159188862574431,0.737598379351835,0.3025196685,0.322513867575069,0.801773067340349,0.702165733380605
"1746",18,1,17,0,1,0,2,1,2,0.372401260711856,0.347446026140912,0,0.456307317617818,0.0376412199749195,0.372401260711856,0.347446026140912,0.15,0.761146439353635,0.282972589265691,0.359715932934137,0.811170789495676,0.664524997319523
"1846",18,1,18,0,1,0,2,1,2,0.370836552052269,0.32586522912716,1,0.296510252394844,0.0376412199749195,0.370836552052269,0.32586522912716,0.150524501718317,0.79291035351223,0.251344809402079,0.369986535542949,0.807274624361272,0.644237612734548
"1946",18,1,19,0,1,0,2,1,2,0.379449117307464,0.332272444987507,0,0.542869652609216,0.0376412199749195,0.379449117307464,0.332272444987507,0.16865703971755,0.778500935182015,0.237419318411587,0.376871905575877,0.812462707119051,0.638383421755487
"2046",18,1,20,0,1,0,2,1,2,0.349143661911331,0.34378849748601,0,0.352758791055545,0.0376412199749195,0.349143661911331,0.34378849748601,0.15,0.782583615119169,0.221116739083179,0.389810083254732,0.778664004707416,0.635552595586693
"2169",18,1,21,0,2,1,1,1,2,0.340134141701982,0.339613513406219,0,0.229224021031337,0.0376412199749195,0.339613513406219,0.340134141701982,0.160117943166164,0.745102651057111,0.221069288259067,0.391160779029642,0.776901670981639,0.630125697056538
"2246",18,1,22,0,2,1,1,1,2,0.321783685558765,0.337940080673165,0,0.229224021031337,0.024459409709842,0.337940080673165,0.321783685558765,0.15,0.755543870143576,0.192751219786351,0.396306214803893,0.752441159294263,0.630891342703773
"2346",18,1,23,0,1,0,2,1,2,0.333524192033691,0.345611414321188,1,0.229224021031337,0.0158938186316102,0.333524192033691,0.345611414321188,0.151273793628217,0.740659441088367,0.220416102707111,0.402395152535804,0.728662933804932,0.651949715677697
"2446",18,1,24,0,2,1,1,1,2,0.317813814154586,0.373738414486896,1,0.499146800325262,0.0158938186316102,0.373738414486896,0.317813814154586,0.162195172598302,0.728827605619493,0.229274213912728,0.40014269451391,0.770122797681409,0.666437627976173
"2546",18,1,25,0,1,0,2,1,2,0.359725846963897,0.300393543831466,0,0.499146800325262,0.360524013193092,0.359725846963897,0.300393543831466,0.169638643830606,0.734374853669556,0.229101287646861,0.383788132755298,0.772175634803774,0.658658797723474
"2646",18,1,26,0,1,0,2,1,2,0.374504944489893,0.302250209696448,1,0.324347513248696,0.360524013193092,0.374504944489893,0.302250209696448,0.162209852846004,0.748281820116251,0.191618268807927,0.390591979518926,0.761285187521642,0.635122406647284
"2746",18,1,27,0,1,0,2,1,2,0.388770534188224,0.3070601063806,0,0.560958411923547,0.360524013193092,0.388770534188224,0.3070601063806,0.164119762760072,0.745869863250756,0.168410750988124,0.387742297020793,0.754536053399272,0.652154628641511
"2846",18,1,28,0,2,1,1,1,2,0.31065894321437,0.422572341799492,0,0.364512936524441,0.360524013193092,0.422572341799492,0.31065894321437,0.157366130303736,0.702810580859468,0.182417611836532,0.353173806810619,0.785678905660427,0.674757007606382
"2946",18,1,29,0,1,0,2,1,2,0.421095901075042,0.313189708825783,1,0.364512936524441,0.234269892283033,0.421095901075042,0.313189708825783,0.166793091396302,0.678241219573033,0.176433733917909,0.330293369708388,0.756498135955845,0.663227126154403
"3046",18,1,30,0,1,0,2,1,2,0.462074859857702,0.332118933007723,0,0.587058058659899,0.234269892283033,0.462074859857702,0.332118933007723,0.155526000130635,0.686227613507816,0.18854675122122,0.340466217917506,0.78199273659307,0.675098636134287
"3169",18,1,31,0,1,0,2,1,2,0.468454768721997,0.351925795938003,0,0.381472587493031,0.234269892283033,0.468454768721997,0.351925795938003,0.165300743247506,0.693120859402661,0.174119136814696,0.362203738743191,0.782928504353123,0.672227886733639
"3246",18,1,32,0,2,1,1,1,2,0.373614415833515,0.486502578320034,1,0.247882356543774,0.234269892283033,0.486502578320034,0.373614415833515,0.206369941522635,0.677774198769021,0.186954487777861,0.357909624704327,0.805470408822109,0.664504352260015
"3346",18,1,33,0,2,1,1,1,2,0.392161779412132,0.508981436626546,1,0.247882356543774,0.502425626898114,0.508981436626546,0.392161779412132,0.224860977742252,0.603763046524768,0.199115106296351,0.324448843987513,0.808735290299394,0.696517202323436
"3446",18,1,34,0,2,1,1,1,2,0.33926494191366,0.481489798626363,0,0.247882356543774,0.676674256017048,0.481489798626363,0.33926494191366,0.217976238859567,0.624572299779918,0.182318431639055,0.314425479779346,0.791479583544012,0.720861777172913
"3546",18,1,35,0,2,1,1,1,2,0.346704773591259,0.489938336679932,0,0.247882356543774,0.439705537680541,0.489938336679932,0.346704773591259,0.213719019414771,0.626858180162118,0.191486891532087,0.290208896843924,0.815424148295144,0.754569447222746
"3646",18,1,36,0,1,0,2,1,2,0.500153205476069,0.32657401624204,1,0.247882356543774,0.285722351852059,0.500153205476069,0.32657401624204,0.206188716365586,0.565760028017977,0.193247444318582,0.287651005504243,0.81692585488046,0.744637725266972
"3746",18,1,37,0,1,0,2,1,2,0.485304545817203,0.3410252730337,0,0.511271058601334,0.285722351852059,0.485304545817203,0.3410252730337,0.21513324032695,0.555579392323092,0.219685019807236,0.277322572456457,0.791192821170825,0.777600826174105
"3846",18,1,38,0,2,1,1,1,2,0.360577797247978,0.482363360185325,0,0.332225902971452,0.285722351852059,0.482363360185325,0.360577797247978,0.17607777020409,0.565256797483731,0.248506790419963,0.275966554596776,0.793451198356876,0.764310177257506
"3946",18,1,39,0,1,0,2,1,2,0.472854187876148,0.34613874511771,1,0.332225902971452,0.185663484655006,0.472854187876148,0.34613874511771,0.185536466171346,0.620231704530961,0.236998551671076,0.269185219811156,0.835842646855568,0.750466036477801
"4046",18,1,40,0,2,1,1,1,2,0.300489431106518,0.481605911669146,0,0.566077819907962,0.185663484655006,0.481605911669146,0.300489431106518,0.175227499454206,0.64348501327829,0.221415813256024,0.294196783684581,0.843027954711354,0.758019376031157
"4169",18,1,41,0,1,0,2,1,2,0.483331010824918,0.311458432592646,0,0.566077819907962,0.120644847386976,0.483331010824918,0.311458432592646,0.188747789235385,0.650801648459341,0.20338949993982,0.317962323696559,0.833596243808891,0.729283346526469
"4246",18,1,42,0,1,0,2,1,2,0.471113666406303,0.269860806658116,0,0.367839547549431,0.120644847386976,0.471113666406303,0.269860806658116,0.179157440059842,0.627172498178133,0.222564794094221,0.305213950222247,0.85,0.715721526357045
"4346",18,1,43,0,2,1,1,1,2,0.268627092374543,0.473607707502104,0,0.239023554682587,0.120644847386976,0.473607707502104,0.268627092374543,0.185431204955051,0.640436199954225,0.226037567344396,0.303165908488232,0.845949491850071,0.710635447272856
"4446",18,1,44,0,2,1,1,1,2,0.257051006962067,0.474255810828998,0,0.239023554682587,0.0783954864795986,0.474255810828998,0.257051006962067,0.152165495872744,0.61525680451438,0.202808828675431,0.324909043121206,0.828286756643229,0.698494201978918
"4546",18,1,45,0,2,1,1,1,2,0.265459976754083,0.464383897343939,0,0.239023554682587,0.0509416890442054,0.464383897343939,0.265459976754083,0.15,0.622334626140234,0.180097725267326,0.292150606243424,0.822850426470934,0.686431394661591
"4646",18,1,46,0,1,0,2,1,2,0.505287142184783,0.26792223886222,1,0.239023554682587,0.033102105736047,0.505287142184783,0.26792223886222,0.15,0.587445497382546,0.169576624111529,0.280416555299284,0.810598735824295,0.711568602446922
"4746",18,1,47,0,1,0,2,1,2,0.493246313399281,0.244382179906535,0,0.505514575033441,0.033102105736047,0.493246313399281,0.244382179906535,0.153710833840197,0.549036081234989,0.158807637802096,0.251835170534552,0.786027423875474,0.689238621746002
"4846",18,1,48,0,2,1,1,1,2,0.210305743957811,0.492159833349986,0,0.328485317778706,0.033102105736047,0.492159833349986,0.210305743957811,0.181530498499688,0.50766303781306,0.153821849865887,0.23448598954417,0.791655906481603,0.678949487318068
"4946",18,1,49,0,1,0,2,1,2,0.48926069555514,0.202600843346348,0,0.328485317778706,0.0215098757956294,0.48926069555514,0.202600843346348,0.189658203977222,0.51236478578197,0.15,0.220728609831729,0.773440949372855,0.665817882043857
"5046",18,1,50,0,2,1,1,1,2,0.187908622875618,0.454717755219347,1,0.213451024610001,0.0215098757956294,0.454717755219347,0.187908622875618,0.185124756019971,0.490788452249989,0.15,0.245885842490996,0.778053057082661,0.663879975211626
"5119",18,2,1,1,2,1,1,1,2,0.310153010161594,0.343426165007986,1,0.5,0.5,0.343426165007986,0.310153010161594,0.17885999022983,0.818565780832432,0.165576427499764,0.252415430149995,0.805537147982977,0.505326561722904
"21017",18,2,2,0,2,1,1,1,2,0.309464882088994,0.351079743292266,0,0.5,0.675098074316675,0.351079743292266,0.309464882088994,0.176225438747821,0.798079142222094,0.167200056387336,0.278816614321752,0.778888282691043,0.492567712484823
"31017",18,2,3,0,1,0,2,1,2,0.361793298252513,0.327731967063567,1,0.5,0.438681328741185,0.361793298252513,0.327731967063567,0.167332408674935,0.75612889180947,0.16591466579125,0.278047893431678,0.777241534016023,0.470919912653677
"41017",18,2,4,0,1,0,2,1,2,0.393390715979359,0.337850295022544,1,0.675098074316675,0.438681328741185,0.393390715979359,0.337850295022544,0.157946662796358,0.74159303034758,0.220782393695695,0.265236536416798,0.772861547640018,0.459021314897057
"5217",18,2,5,0,1,0,2,1,2,0.412716425886633,0.351328294783245,1,0.788877477374534,0.438681328741185,0.412716425886633,0.351328294783245,0.15,0.731011803382797,0.24123320576566,0.28137971096267,0.787028186493098,0.443589602641674
"6118",18,2,6,0,2,1,1,1,2,0.311845632244704,0.423824932482791,1,0.862811771687729,0.438681328741185,0.423824932482791,0.311845632244704,0.15,0.742675776863477,0.239671902494795,0.298492162077823,0.777501988857907,0.500361225171737
"7118",18,2,7,0,2,1,1,1,2,0.310554326520922,0.428699497001691,0,0.862811771687729,0.635252965572011,0.428699497001691,0.310554326520922,0.150828496120609,0.743547185077724,0.24896023699721,0.288199292615435,0.755023271218192,0.535959794397911
"8118",18,2,8,0,1,0,2,1,2,0.423493761382353,0.30796624258621,0,0.862811771687729,0.412789823620779,0.423493761382353,0.30796624258621,0.15,0.730911925479861,0.276333816685759,0.288538781037651,0.763499378262345,0.58692691897618
"9118",18,2,9,0,1,0,2,1,2,0.434366220932882,0.315757112905267,1,0.56065841224717,0.412789823620779,0.434366220932882,0.315757112905267,0.159877959847856,0.696956649563261,0.24862222890065,0.279996579406945,0.763598376698687,0.611839954360518
