"","subject","block","trial","first_trial_in_block","choice1","state","state_prob","choice2","expval_ch","expval_unch","reward"
"arm_31120",17,1,35,0,2,2,0.7,1,0.820897732245599,0.655143091618153,1
"arm_31218",17,1,36,0,2,2,0.7,1,0.799079977796453,0.672644390206153,1
"arm_4624",17,1,37,0,2,2,0.7,2,0.651794942483461,0.801151045581874,1
"arm_4719",17,1,38,0,2,2,0.7,2,0.641663041391297,0.779605868255858,1
"arm_11218",17,1,39,0,1,1,0.7,1,0.418633583347909,0.15,1
"arm_2518",17,1,40,0,1,1,0.7,2,0.204868946785959,0.39609838709866,0
"arm_31316",17,1,41,0,2,2,0.7,1,0.739602328276427,0.620998393481285,0
"arm_4817",17,1,42,0,2,2,0.7,2,0.638702566152739,0.725663508496819,0
"arm_11316",17,1,43,0,1,1,0.7,1,0.407508986275393,0.251893591214306,0
"arm_31416",17,1,44,0,2,2,0.7,1,0.710869868421871,0.700036075950926,1
"arm_31516",17,1,45,0,2,2,0.7,1,0.688199418916735,0.697729241844021,1
"arm_2616",17,1,46,0,1,1,0.7,2,0.26504774084518,0.410968217545032,0
"arm_31616",17,1,47,0,2,2,0.7,1,0.721205193145041,0.746820766734684,1
"arm_31716",17,1,48,0,1,2,0.3,1,0.716271094650726,0.721735148009153,1
"arm_31816",17,1,49,0,2,2,0.7,1,0.72673893308522,0.722982907016919,1
"arm_11416",17,1,50,0,1,1,0.7,1,0.394320846448384,0.230102992101097,0
"arm_31916",17,2,1,1,1,2,0.3,1,0.630301613220945,0.690981198940426,0
"arm_11516",17,2,2,0,1,1,0.7,1,0.409265575362475,0.297724128790337,0
"arm_11616",17,2,3,0,1,1,0.7,1,0.389950967391465,0.291420147360485,1
"arm_4916",17,2,4,0,2,2,0.7,2,0.66197067710399,0.623234877903638,1
"arm_41016",17,2,5,0,1,2,0.3,2,0.676626365424688,0.597596461954809,1
"arm_41120",17,2,6,0,1,2,0.3,2,0.648186117187123,0.595728241539715,0
"arm_11716",17,2,7,0,1,1,0.7,1,0.34532258465971,0.288302941280675,1
"arm_11816",17,2,8,0,2,1,0.3,1,0.347213159187491,0.245109293125714,0
"arm_11916",17,2,9,0,1,1,0.7,1,0.370989221320241,0.251026597658731,0
"arm_12016",17,2,10,0,2,1,0.3,1,0.409105912286147,0.229995796566315,1
"arm_41218",17,2,11,0,1,2,0.3,2,0.639894120536609,0.661323197570724,1
"arm_41316",17,2,12,0,1,2,0.3,2,0.605921400887644,0.644568752872748,1
"arm_2716",17,2,13,0,1,1,0.7,2,0.215689371429802,0.411836787384408,0
"arm_41416",17,2,14,0,2,2,0.7,2,0.557081176503272,0.671266513715933,0
"arm_12120",17,2,15,0,1,1,0.7,1,0.420805875805011,0.206191544858984,1
"arm_2816",17,2,16,0,1,1,0.7,2,0.206903465813926,0.376128887386542,0
"arm_12218",17,2,17,0,1,1,0.7,1,0.379460456568304,0.235203318076015,0
"arm_32016",17,2,18,0,1,2,0.3,1,0.764892332677055,0.599809635086967,1
"arm_32120",17,2,19,0,2,2,0.7,1,0.766955919656842,0.592998147900146,1
"arm_12316",17,2,20,0,2,1,0.3,1,0.388623008068196,0.224233584166644,0
"arm_2916",17,2,21,0,1,1,0.7,2,0.183305705038965,0.377283926363739,0
"arm_12416",17,2,22,0,1,1,0.7,1,0.37838590946676,0.15,1
"arm_32218",17,2,23,0,1,2,0.3,1,0.818667155459452,0.601398313279134,1
"arm_12516",17,2,24,0,2,1,0.3,1,0.377559563676441,0.15,0
"arm_12616",17,2,25,0,1,1,0.7,1,0.360791761741981,0.185851623887392,0
"arm_12716",17,2,26,0,1,1,0.7,1,0.367896488984793,0.176585339941922,0
"arm_32316",17,2,27,0,2,2,0.7,1,0.85,0.648069217139444,1
"arm_32416",17,2,28,0,2,2,0.7,1,0.839122936293603,0.650650152140271,1
"arm_41516",17,2,29,0,2,2,0.7,2,0.66841458019637,0.85,1
"arm_12816",17,2,30,0,1,1,0.7,1,0.336339251423906,0.157252245979107,0
"arm_41616",17,2,31,0,2,2,0.7,2,0.702515891298998,0.80710161934536,1
"arm_32516",17,2,32,0,1,2,0.3,1,0.80786461110121,0.720136755030984,1
"arm_21016",17,2,33,0,2,1,0.3,2,0.198107046205919,0.383740434019304,1
"arm_41716",17,2,34,0,1,2,0.3,2,0.694084030393342,0.82041766304819,1
"arm_32616",17,2,35,0,1,2,0.3,1,0.820897732245599,0.655143091618153,0
"arm_41816",17,2,36,0,2,2,0.7,2,0.672644390206153,0.799079977796453,1
"arm_41916",17,2,37,0,2,2,0.7,2,0.651794942483461,0.801151045581874,0
"arm_12916",17,2,38,0,1,1,0.7,1,0.40736310664945,0.157538345403003,1
"arm_32716",17,2,39,0,2,2,0.7,1,0.760940670352322,0.621227512038867,0
"arm_42016",17,2,40,0,1,2,0.3,2,0.653629657322364,0.743141089163742,1
"arm_42120",17,2,41,0,2,2,0.7,2,0.620998393481285,0.739602328276427,0
"arm_42218",17,2,42,0,2,2,0.7,2,0.638702566152739,0.725663508496819,0
"arm_32816",17,2,43,0,1,2,0.3,1,0.739271130877537,0.65029018290762,1
"arm_13016",17,2,44,0,1,1,0.7,1,0.409081800661843,0.243477857712056,1
"arm_32916",17,2,45,0,2,2,0.7,1,0.688199418916735,0.697729241844021,1
"arm_33016",17,2,46,0,1,2,0.3,1,0.724980172221657,0.711615639671956,1
"arm_33120",17,2,47,0,1,2,0.3,1,0.721205193145041,0.746820766734684,0
"arm_42316",17,2,48,0,2,2,0.7,2,0.721735148009153,0.716271094650726,1
"arm_13120",17,2,49,0,1,1,0.7,1,0.405671691780377,0.224217060027617,0
"arm_42416",17,2,50,0,1,2,0.3,2,0.694831874512504,0.728565868493088,1
"arm_33218",17,3,1,1,2,2,0.7,1,0.630301613220945,0.690981198940426,1
"arm_13218",17,3,2,0,1,1,0.7,1,0.409265575362475,0.297724128790337,0
"arm_42516",17,3,3,0,2,2,0.7,2,0.642617574645812,0.628330030544299,0
"arm_13316",17,3,4,0,2,1,0.3,1,0.365505014802199,0.286257418800551,0
"arm_21120",17,3,5,0,1,1,0.7,2,0.290084193050566,0.353188697869299,0
"arm_33316",17,3,6,0,2,2,0.7,1,0.595728241539715,0.648186117187123,1
"arm_33416",17,3,7,0,2,2,0.7,1,0.572698434956578,0.620144190447034,1
"arm_42616",17,3,8,0,2,2,0.7,2,0.637672487463773,0.60156270175662,1
"arm_42716",17,3,9,0,2,2,0.7,2,0.609941441980965,0.585932620759775,0
"arm_13415",17,3,10,0,2,1,0.3,1,0.409105912286147,0.229995796566315,0
"arm_33516",17,3,11,0,2,2,0.7,1,0.661323197570724,0.639894120536609,1
"arm_33616",17,3,12,0,2,2,0.7,1,0.644568752872748,0.605921400887644,0
"arm_33716",17,3,13,0,2,2,0.7,1,0.652874160524955,0.557365720243867,1
"arm_33816",17,3,14,0,2,2,0.7,1,0.671266513715933,0.557081176503272,0
"arm_21218",17,3,15,0,1,1,0.7,2,0.206191544858984,0.420805875805011,0
"arm_33916",17,3,16,0,2,2,0.7,1,0.743185623079979,0.605940665726416,1
"arm_21316",17,3,17,0,2,1,0.3,2,0.235203318076015,0.379460456568304,0
"arm_34015",17,3,18,0,2,2,0.7,1,0.764892332677055,0.599809635086967,0
"arm_34119",17,3,19,0,2,2,0.7,1,0.766955919656842,0.592998147900146,1
"arm_21416",17,3,20,0,1,1,0.7,2,0.224233584166644,0.388623008068196,0
"arm_13515",17,3,21,0,1,1,0.7,1,0.377283926363739,0.183305705038965,1
"arm_42816",17,3,22,0,2,2,0.7,2,0.596522585552605,0.821404523915625,1
"arm_13615",17,3,23,0,2,1,0.3,1,0.352523853586084,0.15,0
"arm_21516",17,3,24,0,2,1,0.3,2,0.15,0.377559563676441,0
"arm_13715",17,3,25,0,1,1,0.7,1,0.360791761741981,0.185851623887392,0
"arm_13815",17,3,26,0,1,1,0.7,1,0.367896488984793,0.176585339941922,1
"arm_21616",17,3,27,0,1,1,0.7,2,0.15,0.340449298035087,0
"arm_42916",17,3,28,0,1,2,0.3,2,0.650650152140271,0.839122936293603,1
"arm_43016",17,3,29,0,1,2,0.3,2,0.66841458019637,0.85,0
"arm_34217",17,3,30,0,2,2,0.7,1,0.842475023283917,0.651536139896979,1
"arm_43120",17,3,31,0,1,2,0.3,2,0.702515891298998,0.80710161934536,1
"arm_21716",17,3,32,0,2,1,0.3,2,0.181724160845873,0.367571718057774,0
"arm_43218",17,3,33,0,2,2,0.7,2,0.712781882608025,0.808925613365771,1
"arm_34315",17,3,34,0,1,2,0.3,1,0.82041766304819,0.694084030393342,1
"arm_43316",17,3,35,0,2,2,0.7,2,0.655143091618153,0.820897732245599,1
"arm_43416",17,3,36,0,2,2,0.7,2,0.672644390206153,0.799079977796453,1
"arm_13915",17,3,37,0,2,1,0.3,1,0.375216047266847,0.15,1
"arm_43516",17,3,38,0,2,2,0.7,2,0.641663041391297,0.779605868255858,1
"arm_43616",17,3,39,0,2,2,0.7,2,0.621227512038867,0.760940670352322,0
"arm_14015",17,3,40,0,2,1,0.3,1,0.39609838709866,0.204868946785959,0
"arm_34415",17,3,41,0,1,2,0.3,1,0.739602328276427,0.620998393481285,1
"arm_43716",17,3,42,0,1,2,0.3,2,0.638702566152739,0.725663508496819,1
"arm_14119",17,3,43,0,1,1,0.7,1,0.407508986275393,0.251893591214306,1
"arm_14217",17,3,44,0,1,1,0.7,1,0.409081800661843,0.243477857712056,1
"arm_43815",17,3,45,0,2,2,0.7,2,0.697729241844021,0.688199418916735,0
"arm_43915",17,3,46,0,2,2,0.7,2,0.711615639671956,0.724980172221657,1
"arm_34515",17,3,47,0,2,2,0.7,1,0.721205193145041,0.746820766734684,1
"arm_34613",17,3,48,0,2,2,0.7,1,0.716271094650726,0.721735148009153,1
"arm_14315",17,3,49,0,1,1,0.7,1,0.405671691780377,0.224217060027617,1
"arm_34712",17,3,50,0,2,2,0.7,1,0.728565868493088,0.694831874512504,1
"arm_14413",17,4,1,1,2,1,0.3,1,0.385252569266595,0.284876391221769,1
"arm_21816",17,4,2,0,1,1,0.7,2,0.297724128790337,0.409265575362475,0
"arm_44014",17,4,3,0,2,2,0.7,2,0.642617574645812,0.628330030544299,1
"arm_14512",17,4,4,0,1,1,0.7,1,0.365505014802199,0.286257418800551,0
"arm_44119",17,4,5,0,2,2,0.7,2,0.676626365424688,0.597596461954809,0
"arm_34812",17,4,6,0,1,2,0.3,1,0.595728241539715,0.648186117187123,1
"arm_14611",17,4,7,0,1,1,0.7,1,0.34532258465971,0.288302941280675,0
"arm_21916",17,4,8,0,2,1,0.3,2,0.245109293125714,0.347213159187491,0
"arm_14710",17,4,9,0,1,1,0.7,1,0.370989221320241,0.251026597658731,1
"arm_34912",17,4,10,0,2,2,0.7,1,0.617701154274217,0.619706954036258,1
"arm_14810",17,4,11,0,1,1,0.7,1,0.426376228986611,0.24565033973724,0
"arm_14910",17,4,12,0,1,1,0.7,1,0.437707584038465,0.245331387447968,0
"arm_35011",17,4,13,0,1,2,0.3,1,0.652874160524955,0.557365720243867,1
"arm_1509",17,4,14,0,1,1,0.7,1,0.427695735430651,0.179061258835738,1
"arm_15112",17,4,15,0,1,1,0.7,1,0.420805875805011,0.206191544858984,0
"arm_15212",17,4,16,0,2,1,0.3,1,0.376128887386542,0.206903465813926,1
"arm_35116",17,4,17,0,2,2,0.7,1,0.73490584931272,0.619902375624092,1
"arm_1539",17,4,18,0,2,1,0.3,1,0.386550289411022,0.252096398760606,0
"arm_22016",17,4,19,0,1,1,0.7,2,0.225829224534066,0.403222178344719,1
"arm_44216",17,4,20,0,2,2,0.7,2,0.593977598036432,0.788565990612077,0
"arm_22120",17,4,21,0,1,1,0.7,2,0.183305705038965,0.377283926363739,1
"arm_35213",17,4,22,0,1,2,0.3,1,0.821404523915625,0.596522585552605,1
"arm_35310",17,4,23,0,2,2,0.7,1,0.818667155459452,0.601398313279134,1
"arm_35410",17,4,24,0,2,2,0.7,1,0.822077739336167,0.604951019442018,1
"arm_3559",17,4,25,0,1,2,0.3,1,0.841787447721027,0.62394008410102,1
"arm_3569",17,4,26,0,1,2,0.3,1,0.85,0.648165741052743,0
"arm_3578",17,4,27,0,2,2,0.7,1,0.85,0.648069217139444,1
"arm_1544",17,4,28,0,1,1,0.7,1,0.334753605037848,0.15,1
"arm_22218",17,4,29,0,2,1,0.3,2,0.155097280900406,0.328207760972645,0
"arm_1554",17,4,30,0,1,1,0.7,1,0.336339251423906,0.157252245979107,0
"arm_1563",17,4,31,0,2,1,0.3,1,0.359176499880897,0.178665382702638,0
"arm_1573",17,4,32,0,2,1,0.3,1,0.367571718057774,0.181724160845873,1
"arm_3587",17,4,33,0,2,2,0.7,1,0.808925613365771,0.712781882608025,1
"arm_3596",17,4,34,0,2,2,0.7,1,0.82041766304819,0.694084030393342,1
"arm_44314",17,4,35,0,2,2,0.7,2,0.655143091618153,0.820897732245599,1
"arm_3606",17,4,36,0,1,2,0.3,1,0.799079977796453,0.672644390206153,1
"arm_1583",17,4,37,0,1,1,0.7,1,0.375216047266847,0.15,0
"arm_1593",17,4,38,0,1,1,0.7,1,0.40736310664945,0.157538345403003,0
"arm_44413",17,4,39,0,2,2,0.7,2,0.621227512038867,0.760940670352322,1
"arm_1602",17,4,40,0,1,1,0.7,1,0.39609838709866,0.204868946785959,0
"arm_22316",17,4,41,0,1,1,0.7,2,0.194293896323486,0.379019134040965,0
"arm_36112",17,4,42,0,2,2,0.7,1,0.725663508496819,0.638702566152739,1
"arm_44512",17,4,43,0,2,2,0.7,2,0.65029018290762,0.739271130877537,0
"arm_16110",17,4,44,0,1,1,0.7,1,0.409081800661843,0.243477857712056,0
"arm_22416",17,4,45,0,2,1,0.3,2,0.267807449209776,0.421025906485778,0
"arm_22516",17,4,46,0,2,1,0.3,2,0.26504774084518,0.410968217545032,0
"arm_1626",17,4,47,0,1,1,0.7,1,0.418800909620453,0.249043568499248,0
"arm_22615",17,4,48,0,2,1,0.3,2,0.234457587175175,0.402552110846304,0
"arm_1631",17,4,49,0,2,1,0.3,1,0.405671691780377,0.224217060027617,0
"arm_36210",17,4,50,0,2,2,0.7,1,0.728565868493088,0.694831874512504,1
"arm_2399",18,1,1,1,2,1,0.3,2,0.284876391221769,0.385252569266595,1
"arm_21102",18,1,2,0,1,1,0.7,2,0.297724128790337,0.409265575362475,0
"arm_1400",18,1,3,0,1,1,0.7,1,0.389950967391465,0.291420147360485,0
"arm_22101",18,1,4,0,1,1,0.7,2,0.286257418800551,0.365505014802199,1
"arm_4400",18,1,5,0,2,2,0.7,2,0.676626365424688,0.597596461954809,0
"arm_3400",18,1,6,0,2,2,0.7,1,0.595728241539715,0.648186117187123,1
"arm_23100",18,1,7,0,2,1,0.3,2,0.288302941280675,0.34532258465971,0
"arm_11104",18,1,8,0,2,1,0.3,1,0.347213159187491,0.245109293125714,0
"arm_12102",18,1,9,0,1,1,0.7,1,0.370989221320241,0.251026597658731,0
"arm_31104",18,1,10,0,2,2,0.7,1,0.617701154274217,0.619706954036258,1
"arm_32102",18,1,11,0,2,2,0.7,1,0.661323197570724,0.639894120536609,1
"arm_41104",18,1,12,0,2,2,0.7,2,0.605921400887644,0.644568752872748,0
"arm_33101",18,1,13,0,2,2,0.7,1,0.652874160524955,0.557365720243867,0
"arm_34101",18,1,14,0,2,2,0.7,1,0.671266513715933,0.557081176503272,0
"arm_2437",18,1,15,0,1,1,0.7,2,0.206191544858984,0.420805875805011,1
"arm_3560",18,1,16,0,1,2,0.3,1,0.743185623079979,0.605940665726416,1
"arm_2519",18,1,17,0,1,1,0.7,2,0.235203318076015,0.379460456568304,0
"arm_13101",18,1,18,0,1,1,0.7,1,0.386550289411022,0.252096398760606,0
"arm_3630",18,1,19,0,1,2,0.3,1,0.766955919656842,0.592998147900146,1
"arm_3724",18,1,20,0,2,2,0.7,1,0.788565990612077,0.593977598036432,1
"arm_3819",18,1,21,0,2,2,0.7,1,0.779882047377851,0.611833403567202,1
"arm_3918",18,1,22,0,2,2,0.7,1,0.821404523915625,0.596522585552605,1
"arm_31017",18,1,23,0,2,2,0.7,1,0.818667155459452,0.601398313279134,1
"arm_31121",18,1,24,0,2,2,0.7,1,0.822077739336167,0.604951019442018,1
"arm_31219",18,1,25,0,1,2,0.3,1,0.841787447721027,0.62394008410102,1
"arm_1490",18,1,26,0,1,1,0.7,1,0.367896488984793,0.176585339941922,1
"arm_1540",18,1,27,0,2,1,0.3,1,0.340449298035087,0.15,1
"arm_1627",18,1,28,0,1,1,0.7,1,0.334753605037848,0.15,0
"arm_31317",18,1,29,0,2,2,0.7,1,0.85,0.66841458019637,1
"arm_1722",18,1,30,0,1,1,0.7,1,0.336339251423906,0.157252245979107,1
"arm_31417",18,1,31,0,2,2,0.7,1,0.80710161934536,0.702515891298998,1
"arm_42102",18,1,32,0,2,2,0.7,2,0.720136755030984,0.80786461110121,1
"arm_31517",18,1,33,0,1,2,0.3,1,0.808925613365771,0.712781882608025,1
"arm_31617",18,1,34,0,2,2,0.7,1,0.82041766304819,0.694084030393342,1
"arm_31717",18,1,35,0,2,2,0.7,1,0.820897732245599,0.655143091618153,1
"arm_43101",18,1,36,0,2,2,0.7,2,0.672644390206153,0.799079977796453,1
"arm_31817",18,1,37,0,1,2,0.3,1,0.801151045581874,0.651794942483461,0
"arm_4480",18,1,38,0,2,2,0.7,2,0.641663041391297,0.779605868255858,1
"arm_4535",18,1,39,0,2,2,0.7,2,0.621227512038867,0.760940670352322,1
"arm_4625",18,1,40,0,1,2,0.3,2,0.653629657322364,0.743141089163742,0
"arm_4720",18,1,41,0,2,2,0.7,2,0.620998393481285,0.739602328276427,0
"arm_31917",18,1,42,0,2,2,0.7,1,0.725663508496819,0.638702566152739,1
"arm_32017",18,1,43,0,2,2,0.7,1,0.739271130877537,0.65029018290762,1
"arm_2617",18,1,44,0,1,1,0.7,2,0.243477857712056,0.409081800661843,1
"arm_2717",18,1,45,0,1,1,0.7,2,0.267807449209776,0.421025906485778,1
"arm_2817",18,1,46,0,1,1,0.7,2,0.26504774084518,0.410968217545032,1
"arm_2917",18,1,47,0,1,1,0.7,2,0.249043568499248,0.418800909620453,0
"arm_32121",18,1,48,0,2,2,0.7,1,0.716271094650726,0.721735148009153,1
"arm_21017",18,1,49,0,1,1,0.7,2,0.224217060027617,0.405671691780377,0
"arm_32219",18,1,50,0,2,2,0.7,1,0.728565868493088,0.694831874512504,1
"arm_4818",18,2,1,1,2,2,0.7,2,0.690981198940426,0.630301613220945,1
"arm_1819",18,2,2,0,1,1,0.7,1,0.409265575362475,0.297724128790337,1
"arm_21121",18,2,3,0,1,1,0.7,2,0.291420147360485,0.389950967391465,0
"arm_32317",18,2,4,0,2,2,0.7,1,0.623234877903638,0.66197067710399,1
"arm_1917",18,2,5,0,2,1,0.3,1,0.353188697869299,0.290084193050566,1
"arm_11017",18,2,6,0,1,1,0.7,1,0.363773831871964,0.295145539793113,0
"arm_4917",18,2,7,0,2,2,0.7,2,0.620144190447034,0.572698434956578,0
"arm_21219",18,2,8,0,2,1,0.3,2,0.245109293125714,0.347213159187491,0
"arm_11121",18,2,9,0,1,1,0.7,1,0.370989221320241,0.251026597658731,1
"arm_32417",18,2,10,0,2,2,0.7,1,0.617701154274217,0.619706954036258,0
"arm_11219",18,2,11,0,1,1,0.7,1,0.426376228986611,0.24565033973724,0
"arm_11317",18,2,12,0,1,1,0.7,1,0.437707584038465,0.245331387447968,1
"arm_11417",18,2,13,0,1,1,0.7,1,0.411836787384408,0.215689371429802,0
"arm_41017",18,2,14,0,1,2,0.3,2,0.557081176503272,0.671266513715933,1
"arm_41121",18,2,15,0,2,2,0.7,2,0.56986367056403,0.714763276265456,1
"arm_32517",18,2,16,0,2,2,0.7,1,0.743185623079979,0.605940665726416,1
"arm_41219",18,2,17,0,2,2,0.7,2,0.619902375624092,0.73490584931272,1
"arm_41317",18,2,18,0,2,2,0.7,2,0.599809635086967,0.764892332677055,1
"arm_32617",18,2,19,0,2,2,0.7,1,0.766955919656842,0.592998147900146,1
"arm_11517",18,2,20,0,1,1,0.7,1,0.388623008068196,0.224233584166644,1
"arm_11617",18,2,21,0,1,1,0.7,1,0.377283926363739,0.183305705038965,0
"arm_41417",18,2,22,0,2,2,0.7,2,0.596522585552605,0.821404523915625,1
"arm_11717",18,2,23,0,1,1,0.7,1,0.352523853586084,0.15,0
"arm_32717",18,2,24,0,1,2,0.3,1,0.822077739336167,0.604951019442018,0
"arm_41517",18,2,25,0,2,2,0.7,2,0.62394008410102,0.841787447721027,1
"arm_41617",18,2,26,0,2,2,0.7,2,0.648165741052743,0.85,0
"arm_41717",18,2,27,0,2,2,0.7,2,0.648069217139444,0.85,0
"arm_21317",18,2,28,0,1,1,0.7,2,0.15,0.334753605037848,0
"arm_21417",18,2,29,0,1,1,0.7,2,0.155097280900406,0.328207760972645,0
"arm_41817",18,2,30,0,2,2,0.7,2,0.651536139896979,0.842475023283917,1
"arm_41917",18,2,31,0,2,2,0.7,2,0.702515891298998,0.80710161934536,1
"arm_21517",18,2,32,0,1,1,0.7,2,0.181724160845873,0.367571718057774,1
"arm_21617",18,2,33,0,2,1,0.3,2,0.198107046205919,0.383740434019304,0
"arm_21717",18,2,34,0,1,1,0.7,2,0.178395068948699,0.370019590791465,0
"arm_42017",18,2,35,0,2,2,0.7,2,0.655143091618153,0.820897732245599,1
"arm_42121",18,2,36,0,2,2,0.7,2,0.672644390206153,0.799079977796453,0
"arm_11817",18,2,37,0,2,1,0.3,1,0.375216047266847,0.15,0
"arm_21817",18,2,38,0,1,1,0.7,2,0.157538345403003,0.40736310664945,0
"arm_21917",18,2,39,0,1,1,0.7,2,0.15,0.418633583347909,0
"arm_11917",18,2,40,0,2,1,0.3,1,0.39609838709866,0.204868946785959,0
"arm_42219",18,2,41,0,2,2,0.7,2,0.620998393481285,0.739602328276427,1
"arm_22017",18,2,42,0,2,1,0.3,2,0.231916246520594,0.40144125610901,0
"arm_22121",18,2,43,0,1,1,0.7,2,0.251893591214306,0.407508986275393,1
"arm_22219",18,2,44,0,2,1,0.3,2,0.243477857712056,0.409081800661843,1
"arm_32817",18,2,45,0,2,2,0.7,1,0.688199418916735,0.697729241844021,1
"arm_32917",18,2,46,0,2,2,0.7,1,0.724980172221657,0.711615639671956,1
"arm_33017",18,2,47,0,2,2,0.7,1,0.721205193145041,0.746820766734684,1
"arm_22317",18,2,48,0,1,1,0.7,2,0.234457587175175,0.402552110846304,0
"arm_42317",18,2,49,0,2,2,0.7,2,0.722982907016919,0.72673893308522,0
"arm_22417",18,2,50,0,2,1,0.3,2,0.230102992101097,0.394320846448384,0
"arm_22517",18,3,1,1,1,1,0.7,2,0.284876391221769,0.385252569266595,0
"arm_33121",18,3,2,0,2,2,0.7,1,0.634031348129123,0.668674514367157,0
"arm_12017",18,3,3,0,1,1,0.7,1,0.389950967391465,0.291420147360485,1
"arm_22616",18,3,4,0,1,1,0.7,2,0.286257418800551,0.365505014802199,1
"arm_12121",18,3,5,0,2,1,0.3,1,0.353188697869299,0.290084193050566,1
"arm_33219",18,3,6,0,1,2,0.3,1,0.595728241539715,0.648186117187123,1
"arm_33317",18,3,7,0,1,2,0.3,1,0.572698434956578,0.620144190447034,1
"arm_33417",18,3,8,0,1,2,0.3,1,0.60156270175662,0.637672487463773,0
"arm_42417",18,3,9,0,2,2,0.7,2,0.609941441980965,0.585932620759775,0
"arm_42517",18,3,10,0,2,2,0.7,2,0.619706954036258,0.617701154274217,1
"arm_42617",18,3,11,0,2,2,0.7,2,0.639894120536609,0.661323197570724,0
"arm_42717",18,3,12,0,2,2,0.7,2,0.605921400887644,0.644568752872748,1
"arm_12219",18,3,13,0,1,1,0.7,1,0.411836787384408,0.215689371429802,1
"arm_33517",18,3,14,0,1,2,0.3,1,0.671266513715933,0.557081176503272,0
"arm_12317",18,3,15,0,1,1,0.7,1,0.420805875805011,0.206191544858984,1
"arm_12417",18,3,16,0,1,1,0.7,1,0.376128887386542,0.206903465813926,0
"arm_12517",18,3,17,0,1,1,0.7,1,0.379460456568304,0.235203318076015,1
"arm_42817",18,3,18,0,2,2,0.7,2,0.599809635086967,0.764892332677055,0
"arm_33617",18,3,19,0,1,2,0.3,1,0.766955919656842,0.592998147900146,1
"arm_12617",18,3,20,0,1,1,0.7,1,0.388623008068196,0.224233584166644,0
"arm_33717",18,3,21,0,2,2,0.7,1,0.779882047377851,0.611833403567202,1
"arm_33817",18,3,22,0,2,2,0.7,1,0.821404523915625,0.596522585552605,1
"arm_22715",18,3,23,0,1,1,0.7,2,0.15,0.352523853586084,0
"arm_42917",18,3,24,0,2,2,0.7,2,0.604951019442018,0.822077739336167,0
"arm_33917",18,3,25,0,2,2,0.7,1,0.841787447721027,0.62394008410102,1
"arm_34016",18,3,26,0,2,2,0.7,1,0.85,0.648165741052743,1
"arm_34120",18,3,27,0,2,2,0.7,1,0.85,0.648069217139444,1
"arm_34218",18,3,28,0,2,2,0.7,1,0.839122936293603,0.650650152140271,1
"arm_43017",18,3,29,0,2,2,0.7,2,0.66841458019637,0.85,1
"arm_22815",18,3,30,0,1,1,0.7,2,0.157252245979107,0.336339251423906,0
"arm_12717",18,3,31,0,1,1,0.7,1,0.359176499880897,0.178665382702638,0
"arm_12817",18,3,32,0,1,1,0.7,1,0.367571718057774,0.181724160845873,0
"arm_22914",18,3,33,0,2,1,0.3,2,0.198107046205919,0.383740434019304,0
"arm_34316",18,3,34,0,2,2,0.7,1,0.82041766304819,0.694084030393342,1
"arm_12917",18,3,35,0,2,1,0.3,1,0.399356742092644,0.153612375797345,0
"arm_34416",18,3,36,0,2,2,0.7,1,0.799079977796453,0.672644390206153,0
"arm_43121",18,3,37,0,2,2,0.7,2,0.651794942483461,0.801151045581874,0
"arm_23014",18,3,38,0,2,1,0.3,2,0.157538345403003,0.40736310664945,0
"arm_43219",18,3,39,0,1,2,0.3,2,0.621227512038867,0.760940670352322,1
"arm_43317",18,3,40,0,2,2,0.7,2,0.653629657322364,0.743141089163742,0
"arm_23118",18,3,41,0,2,1,0.3,2,0.194293896323486,0.379019134040965,0
"arm_34516",18,3,42,0,1,2,0.3,1,0.725663508496819,0.638702566152739,1
"arm_34614",18,3,43,0,2,2,0.7,1,0.739271130877537,0.65029018290762,1
"arm_34713",18,3,44,0,2,2,0.7,1,0.710869868421871,0.700036075950926,1
"arm_34813",18,3,45,0,1,2,0.3,1,0.688199418916735,0.697729241844021,1
"arm_23216",18,3,46,0,1,1,0.7,2,0.26504774084518,0.410968217545032,0
"arm_34913",18,3,47,0,2,2,0.7,1,0.721205193145041,0.746820766734684,1
"arm_35012",18,3,48,0,2,2,0.7,1,0.716271094650726,0.721735148009153,1
"arm_35117",18,3,49,0,2,2,0.7,1,0.72673893308522,0.722982907016919,1
"arm_35214",18,3,50,0,2,2,0.7,1,0.728565868493088,0.694831874512504,1
"arm_35311",18,4,1,1,2,2,0.7,1,0.630301613220945,0.690981198940426,1
"arm_13017",18,4,2,0,1,1,0.7,1,0.409265575362475,0.297724128790337,0
"arm_23314",18,4,3,0,1,1,0.7,2,0.291420147360485,0.389950967391465,1
"arm_23413",18,4,4,0,2,1,0.3,2,0.286257418800551,0.365505014802199,0
"arm_23513",18,4,5,0,1,1,0.7,2,0.290084193050566,0.353188697869299,0
"arm_43417",18,4,6,0,2,2,0.7,2,0.648186117187123,0.595728241539715,0
"arm_35411",18,4,7,0,2,2,0.7,1,0.572698434956578,0.620144190447034,1
"arm_23613",18,4,8,0,2,1,0.3,2,0.245109293125714,0.347213159187491,0
"arm_35510",18,4,9,0,2,2,0.7,1,0.585932620759775,0.609941441980965,0
"arm_13121",18,4,10,0,1,1,0.7,1,0.409105912286147,0.229995796566315,0
