"","subject","block","trial","first_trial_in_block","choice1","state","state_prob","choice2","expval_ch","expval_unch","reward"
"arm_4134",1,10,84,0,2,2,0.7,2,0.188297474052364,0.830603184479641,0
"arm_2267",1,10,85,0,1,1,0.7,2,0.44391833152023,0.584303509416435,0
"arm_2268",1,10,86,0,2,1,0.3,2,0.42941952312394,0.588409998646484,0
"arm_1285",1,10,87,0,1,1,0.7,1,0.55932739252903,0.434035577412757,1
"arm_1286",1,10,88,0,1,1,0.7,1,0.580512804310192,0.42764130280086,1
"arm_3297",1,10,89,0,1,2,0.3,1,0.85,0.163949039542318,1
"arm_3298",1,10,90,0,2,2,0.7,1,0.85,0.159255995132723,1
"arm_3299",1,10,91,0,2,2,0.7,1,0.85,0.178253240233135,1
"arm_3300",1,10,92,0,2,2,0.7,1,0.85,0.1683518580588,1
"arm_3301",1,10,93,0,2,2,0.7,1,0.85,0.159234591448223,1
"arm_1287",1,10,94,0,2,1,0.3,1,0.539907334449775,0.397311555216823,1
"arm_3302",1,10,95,0,2,2,0.7,1,0.828562218906123,0.189087565874192,1
"arm_3303",1,10,96,0,2,2,0.7,1,0.827443057704338,0.174377314154653,1
"arm_2269",1,10,97,0,2,1,0.3,2,0.345566170630004,0.539632663184554,0
"arm_1288",1,10,98,0,1,1,0.7,1,0.583065452331366,0.326770909884117,0
"arm_3304",1,10,99,0,2,2,0.7,1,0.844824755131694,0.203705594942418,1
"arm_1289",1,10,100,0,2,1,0.3,1,0.55381722263349,0.387918987828331,1
"arm_4135",1,11,1,1,1,2,0.3,2,0.356324325990863,0.371202830411494,0
"arm_4136",1,11,2,0,2,2,0.7,2,0.360735817219536,0.393090038562669,1
"arm_4137",1,11,3,0,2,2,0.7,2,0.362838839076836,0.389934703139593,0
"arm_3305",1,11,4,0,1,2,0.3,1,0.410631662928431,0.342367099595501,0
"arm_4138",1,11,5,0,1,2,0.3,2,0.317687307591129,0.38441769603747,0
"arm_2270",1,11,6,0,1,1,0.7,2,0.821570245870518,0.591700678541625,1
"arm_3306",1,11,7,0,2,2,0.7,1,0.357020862074563,0.318920176482183,0
"arm_1290",1,11,8,0,1,1,0.7,1,0.578427617487159,0.827551180887493,0
"arm_1291",1,11,9,0,2,1,0.3,1,0.540744303473394,0.803754707561172,0
"arm_2271",1,11,10,0,1,1,0.7,2,0.797762911603807,0.579876587932845,1
"arm_4139",1,11,11,0,2,2,0.7,2,0.350291666995795,0.408848966567279,0
"arm_4140",1,11,12,0,2,2,0.7,2,0.313269202309019,0.442750046722211,0
"arm_3307",1,11,13,0,2,2,0.7,1,0.46744569729546,0.302848405643044,1
"arm_3308",1,11,14,0,1,2,0.3,1,0.489881908989283,0.274611073356234,1
"arm_3309",1,11,15,0,1,2,0.3,1,0.500884994909805,0.263562968720919,1
"arm_2272",1,11,16,0,2,1,0.3,2,0.77164651372646,0.570327247083237,1
"arm_2273",1,11,17,0,1,1,0.7,2,0.750279453965711,0.555444541623418,1
"arm_2274",1,11,18,0,1,1,0.7,2,0.746856055666699,0.616875561864938,1
"arm_2275",1,11,19,0,1,1,0.7,2,0.753361398992029,0.607310459185002,0
"arm_3310",1,11,20,0,2,2,0.7,1,0.51817404012025,0.262166623081047,0
"arm_2276",1,11,21,0,1,1,0.7,2,0.750851133509031,0.615530882137599,1
"arm_2277",1,11,22,0,1,1,0.7,2,0.749569717624699,0.622777157845062,1
"arm_2278",1,11,23,0,1,1,0.7,2,0.718995046563517,0.650138189106422,1
"arm_3311",1,11,24,0,1,2,0.3,1,0.582840890397105,0.262311750653756,0
"arm_3312",1,11,25,0,2,2,0.7,1,0.561172681251606,0.24320093522634,1
"arm_3313",1,11,26,0,2,2,0.7,1,0.582885745864753,0.251344700204939,1
"arm_3314",1,11,27,0,2,2,0.7,1,0.568697733006492,0.233884436080586,0
"arm_2279",1,11,28,0,2,1,0.3,2,0.642309745710338,0.654171496103575,0
"arm_4141",1,11,29,0,1,2,0.3,2,0.246097771389972,0.539390854261002,0
"arm_1292",1,11,30,0,1,1,0.7,1,0.66006861150163,0.612519104370519,1
"arm_1293",1,11,31,0,2,1,0.3,1,0.653185413551313,0.577768432704832,1
"arm_3315",1,11,32,0,2,2,0.7,1,0.564973039519105,0.29253232122368,1
"arm_3316",1,11,33,0,2,2,0.7,1,0.546505651229936,0.298660066894293,1
"arm_2280",1,11,34,0,1,1,0.7,2,0.561176433457249,0.662731200235474,0
"arm_4142",1,11,35,0,1,2,0.3,2,0.283146868030215,0.49504557024469,0
"arm_3317",1,11,36,0,2,2,0.7,1,0.520641167340943,0.268955211686558,1
"arm_3318",1,11,37,0,2,2,0.7,1,0.547445725231825,0.284821561770238,0
"arm_1294",1,11,38,0,1,1,0.7,1,0.643856875378733,0.518649866518096,1
"arm_2281",1,11,39,0,2,1,0.3,2,0.516508412594547,0.674341978811434,0
"arm_3319",1,11,40,0,2,2,0.7,1,0.552292091349005,0.246779783252526,1
"arm_3320",1,11,41,0,2,2,0.7,1,0.572909309069035,0.259821428014149,1
"arm_3321",1,11,42,0,2,2,0.7,1,0.569945005925493,0.228749139011719,0
"arm_1295",1,11,43,0,1,1,0.7,1,0.652097468246687,0.504554861149146,0
"arm_2282",1,11,44,0,2,1,0.3,2,0.470910227978047,0.633725809785207,1
"arm_2283",1,11,45,0,1,1,0.7,2,0.472334489199681,0.618451379737479,0
"arm_4143",1,11,46,0,2,2,0.7,2,0.299663598417806,0.550337608999587,1
"arm_1296",1,11,47,0,2,1,0.3,1,0.629214590513623,0.477188400757121,1
"arm_4144",1,11,48,0,1,2,0.3,2,0.317853984824376,0.576563749122747,0
"arm_3322",1,11,49,0,1,2,0.3,1,0.5655349938533,0.334622715291295,1
"arm_4145",1,11,50,0,1,2,0.3,2,0.311810287868049,0.591028047001584,0
"arm_3323",1,11,51,0,2,2,0.7,1,0.582422636235331,0.301271438962574,0
"arm_4146",1,11,52,0,2,2,0.7,2,0.275758544005599,0.58453175720909,0
"arm_1297",1,11,53,0,2,1,0.3,1,0.587009394355134,0.40644003838258,1
"arm_4147",1,11,54,0,1,2,0.3,2,0.32906278891705,0.614654954576744,1
"arm_3324",1,11,55,0,2,2,0.7,1,0.626489453518167,0.291588447340459,1
"arm_3325",1,11,56,0,2,2,0.7,1,0.630909479085518,0.252856467252175,0
"arm_1298",1,11,57,0,2,1,0.3,1,0.624813840828974,0.39908823711898,0
"arm_1299",1,11,58,0,2,1,0.3,1,0.618140754114902,0.394823609830995,0
"arm_1300",1,11,59,0,2,1,0.3,1,0.618451570600716,0.398513521903073,1
"arm_2284",1,11,60,0,2,1,0.3,2,0.401435473492143,0.60606923673499,0
"arm_4148",1,11,61,0,2,2,0.7,2,0.199996660115835,0.593245294962244,0
"arm_1301",1,11,62,0,1,1,0.7,1,0.593187040979918,0.417522381996992,0
"arm_4149",1,11,63,0,2,2,0.7,2,0.19441959196696,0.595323940203628,1
"arm_1302",1,11,64,0,2,1,0.3,1,0.558843522029535,0.398727776681708,0
"arm_4150",1,11,65,0,2,2,0.7,2,0.217903884953074,0.608364683336027,0
"arm_3326",1,11,66,0,1,2,0.3,1,0.598889138547282,0.224399963719153,0
"arm_4151",1,11,67,0,2,2,0.7,2,0.182139605628007,0.655998245610204,0
"arm_4152",1,11,68,0,1,2,0.3,2,0.17450773185385,0.666441497915453,0
"arm_2285",1,11,69,0,2,1,0.3,2,0.444121376733888,0.562241433524815,0
"arm_3327",1,11,70,0,2,2,0.7,1,0.701342152639575,0.177455417945947,1
"arm_3328",1,11,71,0,2,2,0.7,1,0.718283744951783,0.203220936079591,1
"arm_2286",1,11,72,0,2,1,0.3,2,0.48968360216275,0.593705025023944,1
"arm_3329",1,11,73,0,2,2,0.7,1,0.735005071066063,0.195394622037204,1
"arm_3330",1,11,74,0,1,2,0.3,1,0.731339444212165,0.212392086207273,1
"arm_1303",1,11,75,0,1,1,0.7,1,0.56095280883118,0.467101250740509,0
"arm_3331",1,11,76,0,2,2,0.7,1,0.766737927636898,0.243999397410442,0
"arm_1304",1,11,77,0,2,1,0.3,1,0.560469645464056,0.463414933013629,0
"arm_1305",1,11,78,0,1,1,0.7,1,0.57289530774135,0.463160061049826,1
"arm_1306",1,11,79,0,1,1,0.7,1,0.569240764196709,0.486731667117929,1
"arm_3332",1,11,80,0,2,2,0.7,1,0.85,0.183949865245812,1
"arm_1307",1,11,81,0,1,1,0.7,1,0.551105975526399,0.470139990465562,0
"arm_3333",1,11,82,0,2,2,0.7,1,0.845773795856323,0.163675923917757,0
"arm_1308",1,11,83,0,1,1,0.7,1,0.586658090968746,0.44168209745729,1
"arm_2287",1,11,84,0,1,1,0.7,2,0.473761101485774,0.582445678244865,1
"arm_3334",1,11,85,0,2,2,0.7,1,0.834067775798374,0.1738260616548,1
"arm_3335",1,11,86,0,1,2,0.3,1,0.843182978217455,0.159931988888732,1
"arm_2288",1,11,87,0,1,1,0.7,2,0.434035577412757,0.55932739252903,0
"arm_3336",1,11,88,0,1,2,0.3,1,0.830586006613192,0.15,1
"arm_2289",1,11,89,0,2,1,0.3,2,0.39923929691092,0.580989350200439,0
"arm_1309",1,11,90,0,2,1,0.3,1,0.599639142927417,0.39411194616297,1
"arm_3337",1,11,91,0,2,2,0.7,1,0.85,0.178253240233135,1
"arm_1310",1,11,92,0,1,1,0.7,1,0.549569406638358,0.389121541594598,1
"arm_3338",1,11,93,0,2,2,0.7,1,0.85,0.159234591448223,1
"arm_3339",1,11,94,0,2,2,0.7,1,0.840235769775585,0.187743529932193,1
"arm_1311",1,11,95,0,1,1,0.7,1,0.516795752822834,0.392621344284763,1
"arm_3340",1,11,96,0,2,2,0.7,1,0.827443057704338,0.174377314154653,1
"arm_1312",1,11,97,0,2,1,0.3,1,0.539632663184554,0.345566170630004,0
"arm_3341",1,11,98,0,2,2,0.7,1,0.835711234490766,0.196114610325527,0
"arm_1313",1,11,99,0,1,1,0.7,1,0.561131779871105,0.354584782244338,1
"arm_3342",1,11,100,0,2,2,0.7,1,0.816353768765892,0.180929001556825,0
"arm_2290",1,12,1,1,1,1,0.7,2,0.811014193249866,0.626039236597717,1
"arm_2291",1,12,2,0,2,1,0.3,2,0.804461970331308,0.624409381985164,1
"arm_3343",1,12,3,0,1,2,0.3,1,0.389934703139593,0.362838839076836,1
"arm_2292",1,12,4,0,1,1,0.7,2,0.811661810218357,0.592173198184266,1
"arm_4153",1,12,5,0,1,2,0.3,2,0.317687307591129,0.38441769603747,0
"arm_3344",1,12,6,0,2,2,0.7,1,0.375894101734443,0.309348598092219,0
"arm_3345",1,12,7,0,2,2,0.7,1,0.357020862074563,0.318920176482183,0
"arm_3346",1,12,8,0,2,2,0.7,1,0.355088088015641,0.34300684204171,1
"arm_3347",1,12,9,0,1,2,0.3,1,0.362231950177925,0.339469743489062,1
"arm_4154",1,12,10,0,2,2,0.7,2,0.334832779556856,0.385051807083754,0
"arm_1314",1,12,11,0,2,1,0.3,1,0.567471580194261,0.778245693166322,1
"arm_2293",1,12,12,0,1,1,0.7,2,0.754027669391511,0.548762002923857,1
"arm_3348",1,12,13,0,2,2,0.7,1,0.46744569729546,0.302848405643044,0
"arm_3349",1,12,14,0,2,2,0.7,1,0.489881908989283,0.274611073356234,1
"arm_3350",1,12,15,0,2,2,0.7,1,0.500884994909805,0.263562968720919,0
"arm_3351",1,12,16,0,2,2,0.7,1,0.551144270835201,0.272034759437116,0
"arm_3352",1,12,17,0,2,2,0.7,1,0.500425664111932,0.271649536770647,0
"arm_2294",1,12,18,0,2,1,0.3,2,0.746856055666699,0.616875561864938,1
"arm_1315",1,12,19,0,1,1,0.7,1,0.607310459185002,0.753361398992029,1
"arm_1316",1,12,20,0,1,1,0.7,1,0.613943950840296,0.75523599543542,0
"arm_4155",1,12,21,0,1,2,0.3,2,0.25269953227223,0.543455064316593,0
"arm_4156",1,12,22,0,1,2,0.3,2,0.262461211044063,0.537953295598998,0
"arm_2295",1,12,23,0,1,1,0.7,2,0.718995046563517,0.650138189106422,0
"arm_3353",1,12,24,0,1,2,0.3,1,0.582840890397105,0.262311750653756,0
"arm_4157",1,12,25,0,2,2,0.7,2,0.24320093522634,0.561172681251606,1
"arm_4158",1,12,26,0,2,2,0.7,2,0.251344700204939,0.582885745864753,0
"arm_1317",1,12,27,0,1,1,0.7,1,0.623579413044209,0.683780403424127,1
"arm_3354",1,12,28,0,1,2,0.3,1,0.550546654732115,0.259795029593619,0
"arm_1318",1,12,29,0,1,1,0.7,1,0.651973781103356,0.62236678246357,1
"arm_4159",1,12,30,0,2,2,0.7,2,0.248767837141352,0.552203048530623,0
"arm_1319",1,12,31,0,1,1,0.7,1,0.653185413551313,0.577768432704832,0
"arm_2296",1,12,32,0,2,1,0.3,2,0.569323444055443,0.684716796887437,1
"arm_1320",1,12,33,0,1,1,0.7,1,0.648482011979836,0.551625100682939,1
"arm_2297",1,12,34,0,1,1,0.7,2,0.561176433457249,0.662731200235474,1
"arm_1321",1,12,35,0,1,1,0.7,1,0.665810342325997,0.528646275058663,1
"arm_4160",1,12,36,0,1,2,0.3,2,0.268955211686558,0.520641167340943,0
"arm_2298",1,12,37,0,1,1,0.7,2,0.51600965762977,0.666583165753011,1
"arm_2299",1,12,38,0,2,1,0.3,2,0.518649866518096,0.643856875378733,1
"arm_3355",1,12,39,0,1,2,0.3,1,0.542290297471862,0.25404372614699,0
"arm_3356",1,12,40,0,2,2,0.7,1,0.552292091349005,0.246779783252526,0
"arm_2300",1,12,41,0,1,1,0.7,2,0.522397415960476,0.697582853388659,0
"arm_1322",1,12,42,0,2,1,0.3,1,0.667996185219363,0.488988796462335,1
"arm_4161",1,12,43,0,2,2,0.7,2,0.219057432910993,0.569239123149965,1
"arm_4162",1,12,44,0,2,2,0.7,2,0.245211470140452,0.525560308972457,0
"arm_2301",1,12,45,0,2,1,0.3,2,0.472334489199681,0.618451379737479,1
"arm_1323",1,12,46,0,1,1,0.7,1,0.626297948471847,0.49064230429065,0
"arm_2302",1,12,47,0,2,1,0.3,2,0.477188400757121,0.629214590513623,1
"arm_4163",1,12,48,0,2,2,0.7,2,0.317853984824376,0.576563749122747,0
"arm_3357",1,12,49,0,1,2,0.3,1,0.5655349938533,0.334622715291295,1
"arm_2303",1,12,50,0,1,1,0.7,2,0.463899976693743,0.614935756626298,0
"arm_3358",1,12,51,0,2,2,0.7,1,0.582422636235331,0.301271438962574,0
"arm_3359",1,12,52,0,2,2,0.7,1,0.58453175720909,0.275758544005599,1
"arm_2304",1,12,53,0,1,1,0.7,2,0.40644003838258,0.587009394355134,0
"arm_3360",1,12,54,0,2,2,0.7,1,0.614654954576744,0.32906278891705,0
"arm_3361",1,12,55,0,1,2,0.3,1,0.626489453518167,0.291588447340459,1
"arm_2305",1,12,56,0,2,1,0.3,2,0.415673020951986,0.626586556870599,1
"arm_3362",1,12,57,0,2,2,0.7,1,0.616899872124751,0.210112521588993,0
"arm_1324",1,12,58,0,2,1,0.3,1,0.618140754114902,0.394823609830995,0
"arm_2306",1,12,59,0,2,1,0.3,2,0.398513521903073,0.618451570600716,0
"arm_3363",1,12,60,0,2,2,0.7,1,0.608834961745295,0.206631261815365,1
"arm_2307",1,12,61,0,1,1,0.7,2,0.392820617118909,0.607157352114861,1
"arm_3364",1,12,62,0,2,2,0.7,1,0.595662951112278,0.198899953975849,1
"arm_4164",1,12,63,0,2,2,0.7,2,0.19441959196696,0.595323940203628,0
"arm_4165",1,12,64,0,2,2,0.7,2,0.212375929450216,0.593619283788478,1
"arm_3365",1,12,65,0,1,2,0.3,1,0.608364683336027,0.217903884953074,1
"arm_1325",1,12,66,0,1,1,0.7,1,0.603497300659086,0.377520834248303,1
"arm_1326",1,12,67,0,1,1,0.7,1,0.58824028580019,0.405631092053974,1
"arm_3366",1,12,68,0,1,2,0.3,1,0.666441497915453,0.17450773185385,1
"arm_3367",1,12,69,0,2,2,0.7,1,0.667672511509584,0.172447914954193,1
"arm_2308",1,12,70,0,1,1,0.7,2,0.460110933318262,0.586682441237871,1
"arm_3368",1,12,71,0,1,2,0.3,1,0.718283744951783,0.203220936079591,1
"arm_3369",1,12,72,0,1,2,0.3,1,0.74387997341321,0.17614390677794,1
"arm_1327",1,12,73,0,2,1,0.3,1,0.559191711089424,0.497606202533868,1
"arm_2309",1,12,74,0,1,1,0.7,2,0.465060396794738,0.556020074328776,0
"arm_3370",1,12,75,0,2,2,0.7,1,0.76444534415111,0.226007644960647,1
"arm_4166",1,12,76,0,2,2,0.7,2,0.243999397410442,0.766737927636898,0
"arm_3371",1,12,77,0,2,2,0.7,1,0.793022642358276,0.207855636876204,1
"arm_4167",1,12,78,0,2,2,0.7,2,0.18434228191322,0.8132247241745,1
"arm_1328",1,12,79,0,2,1,0.3,1,0.569240764196709,0.486731667117929,0
"arm_3372",1,12,80,0,2,2,0.7,1,0.85,0.183949865245812,1
"arm_3373",1,12,81,0,2,2,0.7,1,0.841123771905166,0.180924537517826,1
"arm_3374",1,12,82,0,1,2,0.3,1,0.845773795856323,0.163675923917757,1
"arm_3375",1,12,83,0,2,2,0.7,1,0.830639253877881,0.18017363317169,1
"arm_4168",1,12,84,0,1,2,0.3,2,0.188297474052364,0.830603184479641,0
"arm_3376",1,12,85,0,2,2,0.7,1,0.834067775798374,0.1738260616548,1
"arm_3377",1,12,86,0,2,2,0.7,1,0.843182978217455,0.159931988888732,1
"arm_2310",1,12,87,0,1,1,0.7,2,0.434035577412757,0.55932739252903,0
"arm_3378",1,12,88,0,1,2,0.3,1,0.830586006613192,0.15,1
"arm_1329",1,12,89,0,1,1,0.7,1,0.580989350200439,0.39923929691092,1
"arm_3379",1,12,90,0,2,2,0.7,1,0.85,0.159255995132723,1
"arm_1330",1,12,91,0,1,1,0.7,1,0.593633478774012,0.391144026124178,1
"arm_1331",1,12,92,0,1,1,0.7,1,0.549569406638358,0.389121541594598,0
"arm_1332",1,12,93,0,2,1,0.3,1,0.538443285641434,0.373370739111337,1
"arm_3380",1,12,94,0,2,2,0.7,1,0.840235769775585,0.187743529932193,1
"arm_1333",1,12,95,0,1,1,0.7,1,0.516795752822834,0.392621344284763,0
"arm_3381",1,12,96,0,2,2,0.7,1,0.827443057704338,0.174377314154653,0
"arm_3382",1,12,97,0,1,2,0.3,1,0.8014420598524,0.187684930957598,1
"arm_4169",1,12,98,0,1,2,0.3,2,0.196114610325527,0.835711234490766,0
"arm_3383",1,12,99,0,2,2,0.7,1,0.844824755131694,0.203705594942418,1
"arm_2311",1,12,100,0,2,1,0.3,2,0.387918987828331,0.55381722263349,0
"arm_2312",1,13,1,1,1,1,0.7,2,0.811014193249866,0.626039236597717,1
"arm_2313",1,13,2,0,1,1,0.7,2,0.804461970331308,0.624409381985164,1
"arm_4170",1,13,3,0,1,2,0.3,2,0.362838839076836,0.389934703139593,0
"arm_2314",1,13,4,0,1,1,0.7,2,0.811661810218357,0.592173198184266,1
"arm_2315",1,13,5,0,1,1,0.7,2,0.799131942500928,0.582145124933427,1
"arm_2316",1,13,6,0,1,1,0.7,2,0.821570245870518,0.591700678541625,0
"arm_1334",1,13,7,0,1,1,0.7,1,0.589488780371541,0.818850807974047,0
"arm_2317",1,13,8,0,1,1,0.7,2,0.827551180887493,0.578427617487159,1
"arm_4171",1,13,9,0,1,2,0.3,2,0.339469743489062,0.362231950177925,1
"arm_2318",1,13,10,0,1,1,0.7,2,0.797762911603807,0.579876587932845,1
"arm_1335",1,13,11,0,1,1,0.7,1,0.567471580194261,0.778245693166322,0
"arm_2319",1,13,12,0,2,1,0.3,2,0.754027669391511,0.548762002923857,1
"arm_2320",1,13,13,0,1,1,0.7,2,0.767967986842652,0.578808378222077,1
"arm_4172",1,13,14,0,2,2,0.7,2,0.274611073356234,0.489881908989283,0
"arm_4173",1,13,15,0,2,2,0.7,2,0.263562968720919,0.500884994909805,1
"arm_4174",1,13,16,0,2,2,0.7,2,0.272034759437116,0.551144270835201,1
"arm_4175",1,13,17,0,2,2,0.7,2,0.271649536770647,0.500425664111932,0
"arm_4176",1,13,18,0,2,2,0.7,2,0.264458105304841,0.512802455687581,0
"arm_2321",1,13,19,0,1,1,0.7,2,0.753361398992029,0.607310459185002,1
"arm_2322",1,13,20,0,1,1,0.7,2,0.75523599543542,0.613943950840296,1
"arm_4177",1,13,21,0,2,2,0.7,2,0.25269953227223,0.543455064316593,1
"arm_1336",1,13,22,0,1,1,0.7,1,0.622777157845062,0.749569717624699,1
"arm_4178",1,13,23,0,2,2,0.7,2,0.268744532323196,0.570557381343741,0
"arm_3384",1,13,24,0,2,2,0.7,1,0.582840890397105,0.262311750653756,1
"arm_1337",1,13,25,0,1,1,0.7,1,0.66027488101883,0.734841743896745,0
"arm_3385",1,13,26,0,2,2,0.7,1,0.582885745864753,0.251344700204939,0
"arm_1338",1,13,27,0,1,1,0.7,1,0.623579413044209,0.683780403424127,1
"arm_2323",1,13,28,0,1,1,0.7,2,0.642309745710338,0.654171496103575,1
"arm_4179",1,13,29,0,1,2,0.3,2,0.246097771389972,0.539390854261002,0
"arm_4180",1,13,30,0,2,2,0.7,2,0.248767837141352,0.552203048530623,1
"arm_2324",1,13,31,0,1,1,0.7,2,0.577768432704832,0.653185413551313,0
"arm_3386",1,13,32,0,2,2,0.7,1,0.564973039519105,0.29253232122368,0
"arm_2325",1,13,33,0,1,1,0.7,2,0.551625100682939,0.648482011979836,0
"arm_4181",1,13,34,0,2,2,0.7,2,0.292696272473879,0.521384043647176,0
"arm_3387",1,13,35,0,1,2,0.3,1,0.49504557024469,0.283146868030215,0
"arm_4182",1,13,36,0,1,2,0.3,2,0.268955211686558,0.520641167340943,0
"arm_2326",1,13,37,0,1,1,0.7,2,0.51600965762977,0.666583165753011,1
"arm_3388",1,13,38,0,2,2,0.7,1,0.555164032407605,0.280791283913213,1
"arm_2327",1,13,39,0,1,1,0.7,2,0.516508412594547,0.674341978811434,1
"arm_2328",1,13,40,0,1,1,0.7,2,0.515286682063884,0.681064123332211,0
"arm_2329",1,13,41,0,2,1,0.3,2,0.522397415960476,0.697582853388659,0
"arm_3389",1,13,42,0,1,2,0.3,1,0.569945005925493,0.228749139011719,0
"arm_3390",1,13,43,0,2,2,0.7,1,0.569239123149965,0.219057432910993,1
"arm_3391",1,13,44,0,1,2,0.3,1,0.525560308972457,0.245211470140452,1
"arm_1339",1,13,45,0,2,1,0.3,1,0.618451379737479,0.472334489199681,1
"arm_1340",1,13,46,0,1,1,0.7,1,0.626297948471847,0.49064230429065,0
"arm_1341",1,13,47,0,1,1,0.7,1,0.629214590513623,0.477188400757121,1
"arm_3392",1,13,48,0,2,2,0.7,1,0.576563749122747,0.317853984824376,0
"arm_2330",1,13,49,0,1,1,0.7,2,0.488505604120136,0.625446650215277,0
"arm_1342",1,13,50,0,1,1,0.7,1,0.614935756626298,0.463899976693743,0
"arm_1343",1,13,51,0,1,1,0.7,1,0.588785451192878,0.42523968295366,0
"arm_1344",1,13,52,0,1,1,0.7,1,0.596002223916637,0.421142862539474,1
"arm_4183",1,13,53,0,2,2,0.7,2,0.343910739411396,0.611983895779734,0
"arm_1345",1,13,54,0,1,1,0.7,1,0.603937210373284,0.445695342213608,1
"arm_1346",1,13,55,0,2,1,0.3,1,0.610811582949799,0.448792050824595,0
"arm_1347",1,13,56,0,1,1,0.7,1,0.626586556870599,0.415673020951986,1
"arm_3393",1,13,57,0,2,2,0.7,1,0.616899872124751,0.210112521588993,1
"arm_3394",1,13,58,0,2,2,0.7,1,0.625209105752999,0.232481919732966,1
"arm_4184",1,13,59,0,1,2,0.3,2,0.222323304140197,0.644099837235957,0
"arm_4185",1,13,60,0,1,2,0.3,2,0.206631261815365,0.608834961745295,0
"arm_1348",1,13,61,0,1,1,0.7,1,0.607157352114861,0.392820617118909,0
"arm_1349",1,13,62,0,2,1,0.3,1,0.593187040979918,0.417522381996992,1
"arm_4186",1,13,63,0,2,2,0.7,2,0.19441959196696,0.595323940203628,0
"arm_1350",1,13,64,0,2,1,0.3,1,0.558843522029535,0.398727776681708,1
"arm_3395",1,13,65,0,1,2,0.3,1,0.608364683336027,0.217903884953074,0
"arm_1351",1,13,66,0,1,1,0.7,1,0.603497300659086,0.377520834248303,1
"arm_3396",1,13,67,0,1,2,0.3,1,0.655998245610204,0.182139605628007,1
"arm_3397",1,13,68,0,2,2,0.7,1,0.666441497915453,0.17450773185385,0
"arm_3398",1,13,69,0,2,2,0.7,1,0.667672511509584,0.172447914954193,1
"arm_3399",1,13,70,0,2,2,0.7,1,0.701342152639575,0.177455417945947,0
"arm_1352",1,13,71,0,1,1,0.7,1,0.6062417821823,0.455011645361109,1
"arm_1353",1,13,72,0,1,1,0.7,1,0.593705025023944,0.48968360216275,1
"arm_4187",1,13,73,0,2,2,0.7,2,0.195394622037204,0.735005071066063,0
"arm_1354",1,13,74,0,1,1,0.7,1,0.556020074328776,0.465060396794738,1
"arm_1355",1,13,75,0,1,1,0.7,1,0.56095280883118,0.467101250740509,1
"arm_1356",1,13,76,0,1,1,0.7,1,0.550610333061872,0.459982776908491,0
"arm_4188",1,13,77,0,2,2,0.7,2,0.207855636876204,0.793022642358276,0
"arm_2331",1,13,78,0,1,1,0.7,2,0.463160061049826,0.57289530774135,1
"arm_3400",1,13,79,0,2,2,0.7,1,0.825790825022614,0.166688157127413,1
"arm_1357",1,13,80,0,1,1,0.7,1,0.597049128203239,0.493498197165082,0
"arm_2332",1,13,81,0,1,1,0.7,2,0.470139990465562,0.551105975526399,1
"arm_3401",1,13,82,0,2,2,0.7,1,0.845773795856323,0.163675923917757,1
"arm_1358",1,13,83,0,1,1,0.7,1,0.586658090968746,0.44168209745729,1
"arm_3402",1,13,84,0,2,2,0.7,1,0.830603184479641,0.188297474052364,1
"arm_1359",1,13,85,0,1,1,0.7,1,0.584303509416435,0.44391833152023,0
"arm_2333",1,13,86,0,1,1,0.7,2,0.42941952312394,0.588409998646484,1
"arm_3403",1,13,87,0,2,2,0.7,1,0.85,0.15,1
"arm_1360",1,13,88,0,1,1,0.7,1,0.580512804310192,0.42764130280086,0
"arm_2334",1,13,89,0,1,1,0.7,2,0.39923929691092,0.580989350200439,0
"arm_1361",1,13,90,0,1,1,0.7,1,0.599639142927417,0.39411194616297,1
"arm_3404",1,13,91,0,2,2,0.7,1,0.85,0.178253240233135,1
"arm_1362",1,13,92,0,2,1,0.3,1,0.549569406638358,0.389121541594598,0
"arm_3405",1,13,93,0,2,2,0.7,1,0.85,0.159234591448223,1
"arm_2335",1,13,94,0,2,1,0.3,2,0.397311555216823,0.539907334449775,0
"arm_3406",1,13,95,0,2,2,0.7,1,0.828562218906123,0.189087565874192,1
"arm_3407",1,13,96,0,2,2,0.7,1,0.827443057704338,0.174377314154653,1
"arm_1363",1,13,97,0,1,1,0.7,1,0.539632663184554,0.345566170630004,0
"arm_3408",1,13,98,0,2,2,0.7,1,0.835711234490766,0.196114610325527,1
"arm_1364",1,13,99,0,2,1,0.3,1,0.561131779871105,0.354584782244338,0
"arm_3409",1,13,100,0,1,2,0.3,1,0.816353768765892,0.180929001556825,1
"arm_1365",1,14,1,1,1,1,0.7,1,0.626039236597717,0.811014193249866,1
"arm_3410",1,14,2,0,2,2,0.7,1,0.393090038562669,0.360735817219536,0
"arm_1366",1,14,3,0,2,1,0.3,1,0.602428398847714,0.811280700208005,1
"arm_1367",1,14,4,0,2,1,0.3,1,0.592173198184266,0.811661810218357,1
"arm_3411",1,14,5,0,2,2,0.7,1,0.38441769603747,0.317687307591129,0
"arm_4189",1,14,6,0,1,2,0.3,2,0.309348598092219,0.375894101734443,0
"arm_4190",1,14,7,0,2,2,0.7,2,0.318920176482183,0.357020862074563,0
"arm_2336",1,14,8,0,1,1,0.7,2,0.827551180887493,0.578427617487159,1
